joint1,joint2,joint3,joint4,joint5,joint6,joint7
2.729134,2.789520,-7.347790,12.546432,37.359497,18.154907,-0.780113
2.729134,2.789520,-7.347790,12.546432,37.359497,18.154907,-0.780113
2.729134,2.789520,-7.347790,12.546432,37.277100,18.154907,-0.780113
2.728111,2.789688,-7.346416,12.458542,37.277100,18.034058,-0.780113
2.728111,2.789688,-7.346416,12.458542,37.277100,18.034058,-0.779594
2.728111,2.789688,-7.346416,12.458542,37.194702,18.034058,-0.779594
2.727249,2.790375,-7.346760,12.370651,37.194702,17.907715,-0.779594
2.727249,2.790375,-7.346760,12.370651,37.194702,17.907715,-0.776337
2.727249,2.790375,-7.346760,12.370651,37.194702,17.907715,-0.776337
2.726906,2.789856,-7.347275,12.282761,37.117798,17.781372,-0.776337
2.726906,2.789856,-7.347275,12.282761,37.117798,17.781372,-0.773590
2.726906,2.789856,-7.347275,12.282761,37.117798,17.781372,-0.773590
2.725876,2.790375,-7.348133,12.194870,37.040894,17.666016,-0.773590
2.725876,2.790375,-7.348133,12.194870,37.040894,17.666016,-0.773415
2.725876,2.790375,-7.348133,12.194870,37.040894,17.666016,-0.773415
2.724678,2.789169,-7.349335,12.101486,36.942017,17.666016,-0.773415
2.724678,2.789169,-7.349335,12.101486,36.942017,17.556152,-0.771706
2.724678,2.789169,-7.349335,12.101486,36.942017,17.556152,-0.771706
2.725014,2.789169,-7.350708,12.013596,36.854126,17.556152,-0.771706
2.725014,2.789169,-7.350708,12.013596,36.854126,17.446289,-0.769981
2.725014,2.789169,-7.350708,12.013596,36.854126,17.446289,-0.769981
2.723473,2.789688,-7.351051,11.925705,36.760742,17.446289,-0.769981
2.723473,2.789688,-7.351051,11.925705,36.760742,17.330933,-0.768959
2.723473,2.789688,-7.351051,11.925705,36.760742,17.330933,-0.768959
2.723640,2.789856,-7.352940,11.843307,36.661865,17.330933,-0.768959
2.723640,2.789856,-7.352940,11.843307,36.661865,17.248535,-0.766724
2.723640,2.789856,-7.352940,11.843307,36.661865,17.248535,-0.766724
2.722786,2.789856,-7.351910,11.749924,36.573975,17.248535,-0.766724
2.722786,2.789856,-7.351910,11.749924,36.573975,17.160645,-0.765694
2.722786,2.789856,-7.351910,11.749924,36.573975,17.160645,-0.765694
2.721756,2.789001,-7.353798,11.662033,36.453125,17.160645,-0.765694
2.721756,2.789001,-7.353798,11.662033,36.453125,17.067261,-0.765175
2.721756,2.789001,-7.353798,11.662033,36.453125,17.067261,-0.765175
2.722618,2.789520,-7.353455,11.568649,36.354248,17.067261,-0.765175
2.722618,2.789520,-7.353455,11.568649,36.354248,17.006836,-0.764153
2.722618,2.789520,-7.353455,11.568649,36.354248,17.006836,-0.764153
2.721931,2.789688,-7.354485,11.480759,36.255371,17.006836,-0.764153
2.721931,2.789688,-7.354485,11.480759,36.255371,16.957397,-0.761055
2.721931,2.789688,-7.354485,11.480759,36.255371,16.957397,-0.761055
2.721413,2.789345,-7.355171,11.392868,36.161987,16.957397,-0.761055
2.721413,2.789345,-7.355171,11.392868,36.161987,16.902466,-0.761406
2.721413,2.789345,-7.355171,11.392868,36.161987,16.902466,-0.761406
2.720207,2.788315,-7.354828,11.304977,36.068604,16.902466,-0.761406
2.720207,2.788315,-7.354828,11.304977,36.068604,16.853027,-0.760201
2.720207,2.788315,-7.354828,11.304977,36.068604,16.853027,-0.760201
2.721245,2.789520,-7.354313,11.211594,35.969727,16.853027,-0.760201
2.721245,2.789520,-7.354313,11.211594,35.969727,16.803589,-0.759514
2.721245,2.789520,-7.354313,11.211594,35.969727,16.803589,-0.759514
2.721245,2.788315,-7.354313,11.123703,35.870850,16.803589,-0.759514
2.721245,2.788315,-7.354313,11.123703,35.870850,16.748657,-0.758827
2.721245,2.788315,-7.354313,11.123703,35.870850,16.748657,-0.758827
2.721245,2.788315,-7.354313,11.123703,35.870850,16.748657,-0.758827
2.721245,2.788315,-7.354313,11.123703,35.870850,16.748657,-0.758827
2.721245,2.788315,-7.354313,11.123703,35.870850,16.748657,-0.758827
2.721245,2.788315,-7.354313,11.123703,35.870850,16.748657,-0.758827
2.721245,2.788315,-7.354313,11.123703,35.870850,16.748657,-0.758827
2.720558,2.788483,-7.354313,10.898483,35.623657,16.600342,-0.757973
2.720558,2.788483,-7.354313,10.898483,35.623657,16.600342,-0.757973
2.720558,2.788483,-7.354313,10.898483,35.623657,16.600342,-0.757973
2.720894,2.788315,-7.354313,10.898483,35.502808,16.600342,-0.757973
2.720894,2.788315,-7.353283,10.766647,35.502808,16.517944,-0.755913
2.720894,2.788315,-7.353283,10.766647,35.502808,16.517944,-0.755913
2.721245,2.788315,-7.354656,10.684250,35.414917,16.517944,-0.755913
2.721245,2.788315,-7.354656,10.684250,35.414917,16.457520,-0.756081
2.721245,2.788315,-7.354656,10.684250,35.414917,16.457520,-0.756081
2.721245,2.788147,-7.352768,10.596359,35.338013,16.457520,-0.756081
2.721245,2.788147,-7.352768,10.596359,35.338013,16.408081,-0.756248
2.721245,2.788147,-7.352768,10.596359,35.338013,16.408081,-0.756248
2.721245,2.788315,-7.353111,10.502975,35.255615,16.408081,-0.756248
2.721245,2.788315,-7.353111,10.502975,35.255615,16.342163,-0.754707
2.721245,2.788315,-7.353111,10.502975,35.255615,16.342163,-0.754707
2.721069,2.788483,-7.351395,10.409592,35.162231,16.342163,-0.754707
2.721069,2.788483,-7.351395,10.409592,35.162231,16.265259,-0.753334
2.721069,2.788483,-7.351395,10.409592,35.162231,16.265259,-0.753334
2.720726,2.789345,-7.351566,10.316208,35.068848,16.265259,-0.753334
2.720726,2.789345,-7.351566,10.316208,35.068848,16.199341,-0.752647
2.720726,2.789345,-7.351566,10.316208,35.068848,16.199341,-0.752647
2.720894,2.789688,-7.350365,10.222824,34.980957,16.199341,-0.752647
2.720894,2.789688,-7.350365,10.222824,34.980957,16.127930,-0.751617
2.720894,2.789688,-7.350365,10.222824,34.980957,16.127930,-0.751617
2.720558,2.789688,-7.349850,10.222824,34.893066,16.127930,-0.751617
2.720558,2.789688,-7.349850,10.123947,34.893066,16.040039,-0.750931
2.720558,2.789688,-7.349850,10.123947,34.893066,16.040039,-0.750931
2.720558,2.790718,-7.351223,10.123947,34.805176,16.040039,-0.750931
2.720558,2.790718,-7.351223,10.030563,34.805176,15.941162,-0.751274
2.720558,2.790718,-7.351223,10.030563,34.805176,15.941162,-0.751274
2.721069,2.790543,-7.350708,10.030563,34.717285,15.941162,-0.751274
2.721069,2.790543,-7.350708,9.937180,34.717285,15.842285,-0.749733
2.721069,2.790543,-7.350708,9.937180,34.717285,15.842285,-0.749733
2.721069,2.791748,-7.350708,9.937180,34.640381,15.842285,-0.749733
2.721069,2.791748,-7.350708,9.843796,34.640381,15.737915,-0.748360
2.721069,2.791748,-7.350708,9.843796,34.640381,15.737915,-0.748360
2.721245,2.791405,-7.350708,9.843796,34.557983,15.737915,-0.748360
2.721245,2.791405,-7.349850,9.728439,34.557983,15.633545,-0.749557
2.721245,2.791405,-7.349850,9.728439,34.557983,15.633545,-0.749557
2.720207,2.791748,-7.349850,9.728439,34.470093,15.633545,-0.749557
2.720207,2.791748,-7.348991,9.635056,34.470093,15.529175,-0.748009
2.720207,2.791748,-7.348991,9.635056,34.470093,15.529175,-0.748009
2.719521,2.791748,-7.348991,9.635056,34.376709,15.529175,-0.748009
2.719521,2.792953,-7.350193,9.536179,34.376709,15.424805,-0.747322
2.719521,2.792953,-7.350193,9.536179,34.376709,15.424805,-0.747322
2.720039,2.792953,-7.350193,9.536179,34.277832,15.424805,-0.747322
2.720039,2.792267,-7.349850,9.442795,34.277832,15.320435,-0.745262
2.720039,2.792267,-7.349850,9.442795,34.277832,15.320435,-0.745262
2.720558,2.792267,-7.349850,9.442795,34.173462,15.320435,-0.745262
2.720558,2.792603,-7.349850,9.349411,34.173462,15.216064,-0.744064
2.720558,2.792603,-7.349850,9.349411,34.173462,15.216064,-0.744064
2.719696,2.792603,-7.349850,9.349411,34.063599,15.216064,-0.744064
2.719696,2.792091,-7.351051,9.256027,34.063599,15.122681,-0.742867
2.719696,2.792091,-7.351051,9.256027,34.063599,15.122681,-0.742867
2.719696,2.792091,-7.351051,9.256027,33.959229,15.122681,-0.742867
2.720039,2.791748,-7.349850,9.168137,33.959229,15.029297,-0.742004
2.720039,2.791748,-7.349850,9.168137,33.959229,15.029297,-0.742004
2.720039,2.791748,-7.349850,9.168137,33.854858,15.029297,-0.742004
2.719872,2.792603,-7.351223,9.074753,33.854858,14.941406,-0.741142
2.719872,2.792603,-7.351223,9.074753,33.854858,14.941406,-0.741142
2.719872,2.792603,-7.351223,9.074753,33.750488,14.941406,-0.741142
2.717979,2.792091,-7.351566,8.981369,33.750488,14.864502,-0.741142
2.717979,2.792091,-7.351566,8.981369,33.750488,14.864502,-0.740631
2.717979,2.792091,-7.351566,8.981369,33.750488,14.864502,-0.740631
2.718834,2.792267,-7.352596,8.893478,33.646118,14.793091,-119.497772
2.718834,2.792267,-7.352596,8.893478,33.646118,14.793091,-0.739769
2.718834,2.792267,-7.352596,8.893478,33.646118,14.793091,-0.739769
2.718323,2.792091,-7.352253,8.805588,33.547241,14.716187,-0.739769
2.718323,2.792091,-7.352253,8.805588,33.547241,14.716187,-0.739944
2.718323,2.792091,-7.352253,8.805588,33.547241,14.716187,-0.739944
2.716774,2.791580,-7.352081,8.712204,33.453857,14.633789,-0.739944
2.716774,2.791580,-7.352081,8.712204,33.453857,14.633789,-0.739433
2.716774,2.791580,-7.352081,8.712204,33.453857,14.633789,-0.739433
2.718323,2.792435,-7.353111,8.618820,33.360474,14.551392,-0.739433
2.718323,2.792435,-7.353111,8.618820,33.360474,14.551392,-0.738914
2.718323,2.792435,-7.353111,8.618820,33.360474,14.551392,-0.738914
2.717636,2.791405,-7.353283,8.525436,33.272583,14.551392,-0.738914
2.717636,2.791405,-7.353283,8.525436,33.272583,14.474487,-0.736687
2.717636,2.791405,-7.353283,8.525436,33.272583,14.474487,-0.736687
2.717461,2.791580,-7.353283,8.432053,33.190186,14.474487,-0.736687
2.717461,2.791580,-7.353283,8.432053,33.190186,14.403076,-0.737709
2.717461,2.791580,-7.353283,8.432053,33.124268,14.403076,-0.737709
2.717125,2.792435,-7.352253,8.344162,33.124268,14.403076,-0.737709
2.717125,2.792435,-7.352253,8.344162,33.124268,14.337158,-0.736855
2.717125,2.792435,-7.352253,8.344162,33.124268,14.337158,-0.736855
2.716949,2.792603,-7.352940,8.256271,33.025391,14.337158,-0.736855
2.716949,2.792603,-7.352940,8.256271,33.025391,14.265747,-0.737198
2.716949,2.792603,-7.352940,8.256271,33.025391,14.265747,-0.737198
2.717461,2.791916,-7.351566,8.168381,32.937500,14.265747,-0.737198
2.717461,2.791916,-7.351566,8.168381,32.937500,14.216309,-0.735825
2.717461,2.791916,-7.351566,8.168381,32.937500,14.216309,-0.735825
2.717636,2.792603,-7.352253,8.080490,32.844116,14.166870,-0.735825
2.717636,2.792603,-7.352253,8.080490,32.844116,14.166870,-0.736511
2.717636,2.792603,-7.352253,8.080490,32.844116,14.166870,-0.736511
2.717125,2.791748,-7.351738,7.992599,32.739746,14.166870,-0.736511
2.717125,2.791748,-7.351738,7.992599,32.739746,14.122925,-0.735138
2.717125,2.791748,-7.351738,7.992599,32.739746,14.122925,-0.735138
2.717461,2.791916,-7.352596,7.992599,32.640869,14.122925,-0.735138
2.717461,2.791916,-7.352596,7.904709,32.640869,14.084473,-0.735138
2.717461,2.791916,-7.352596,7.904709,32.640869,14.084473,-0.735138
2.717461,2.791916,-7.351223,7.822311,32.552979,14.084473,-0.735138
2.717461,2.791916,-7.351223,7.822311,32.552979,14.062500,-0.733940
2.717461,2.791916,-7.351223,7.822311,32.552979,14.062500,-0.733940
2.717293,2.791405,-7.351910,7.739914,32.465088,14.062500,-0.733940
2.717293,2.791405,-7.351910,7.739914,32.465088,14.029541,-0.733765
2.717293,2.791405,-7.351910,7.739914,32.465088,14.029541,-0.733765
2.716438,2.791229,-7.351910,7.646530,32.377197,14.029541,-0.733765
2.716438,2.791229,-7.351910,7.646530,32.377197,13.996582,-0.733078
2.716438,2.791229,-7.351910,7.646530,32.377197,13.996582,-0.733078
2.716606,2.791405,-7.351566,7.646530,32.294800,13.996582,-0.733078
2.716606,2.791405,-7.351566,7.558640,32.294800,13.947144,-0.731529
2.716606,2.791405,-7.351566,7.558640,32.294800,13.947144,-0.731529
2.716949,2.791061,-7.351566,7.470749,32.223389,13.947144,-0.731529
2.716949,2.791061,-7.351566,7.470749,32.223389,13.908691,-0.732048
2.716949,2.791061,-7.351566,7.470749,32.223389,13.908691,-0.732048
2.717636,2.791748,-7.352081,7.388351,32.140991,13.908691,-0.732048
2.717636,2.791748,-7.352081,7.388351,32.140991,13.848267,-0.732391
2.717636,2.791748,-7.352081,7.388351,32.140991,13.848267,-0.732391
2.717636,2.791748,-7.352768,7.305954,32.069580,13.848267,-0.732391
2.717636,2.791748,-7.352768,7.305954,32.069580,13.798828,-0.730331
2.717636,2.791748,-7.352768,7.305954,32.069580,13.798828,-0.730331
2.718323,2.791229,-7.351395,7.223557,31.987183,13.798828,-0.730331
2.718323,2.791229,-7.351395,7.223557,31.987183,13.754883,-0.730156
2.718323,2.791229,-7.351395,7.223557,31.987183,13.754883,-0.730156
2.717636,2.791061,-7.351566,7.141159,31.904785,13.754883,-0.730156
2.717636,2.791061,-7.351566,7.141159,31.904785,13.699951,-0.729820
2.717636,2.791061,-7.351566,7.141159,31.904785,13.699951,-0.729820
2.716263,2.790718,-7.352081,7.058762,31.822388,13.699951,-0.729820
2.716263,2.790718,-7.352081,7.058762,31.822388,13.628540,-0.729988
2.716263,2.790718,-7.352081,7.058762,31.822388,13.628540,-0.729988
2.716438,2.791229,-7.351738,6.981857,31.734497,13.628540,-0.729988
2.716438,2.791229,-7.351738,6.981857,31.734497,13.562622,-0.728447
2.716438,2.791229,-7.351738,6.981857,31.734497,13.562622,-0.728447
2.717461,2.791061,-7.351738,6.904953,31.641113,13.562622,-0.728447
2.717461,2.791061,-7.351738,6.904953,31.641113,13.485718,-0.728783
2.717461,2.791061,-7.351738,6.904953,31.641113,13.485718,-0.728783
2.716774,2.790543,-7.351910,6.828049,31.547729,13.485718,-0.728783
2.716774,2.790543,-7.351910,6.828049,31.547729,13.419800,-0.726555
2.716774,2.790543,-7.351910,6.828049,31.547729,13.419800,-0.726555
2.716774,2.790718,-7.352253,6.751144,31.459839,13.419800,-0.726555
2.716774,2.790718,-7.352253,6.751144,31.459839,13.331909,-0.725700
2.716774,2.790718,-7.352253,6.751144,31.459839,13.331909,-0.725700
2.716774,2.789001,-7.351051,6.679733,31.393921,13.260498,-0.725700
2.716774,2.789001,-7.351051,6.679733,31.393921,13.260498,-0.725525
2.716774,2.789001,-7.351051,6.679733,31.393921,13.260498,-0.725525
2.717812,2.789520,-7.352596,6.597336,31.311523,13.260498,-0.725525
2.717812,2.789520,-7.352596,6.597336,31.311523,13.161621,-0.726036
2.717812,2.789520,-7.352596,6.597336,31.311523,13.161621,-0.726036
2.716606,2.790207,-7.352768,6.597336,31.245605,13.161621,-0.726036
2.716606,2.790207,-7.352768,6.525925,31.245605,13.046265,-0.723808
2.716606,2.790207,-7.352768,6.525925,31.245605,13.046265,-0.723808
2.716774,2.790718,-7.352768,6.525925,31.185181,13.046265,-0.723808
2.716774,2.790718,-7.352596,6.438034,31.185181,12.941895,-0.723808
2.716774,2.790718,-7.352596,6.438034,31.185181,12.941895,-0.723808
2.717125,2.791061,-7.352253,6.438034,31.130249,12.941895,-0.723808
2.717125,2.791061,-7.352253,6.372116,31.130249,12.837524,-0.722778
2.717125,2.791061,-7.352253,6.372116,31.130249,12.837524,-0.722778
2.716774,2.789520,-7.352253,6.372116,31.080811,12.837524,-0.722778
2.716774,2.789520,-7.350880,6.289719,31.080811,12.733154,-0.721916
2.716774,2.789520,-7.350880,6.289719,31.080811,12.733154,-0.721916
2.717812,2.790718,-7.350880,6.289719,31.020386,12.733154,-0.721916
2.717812,2.790718,-7.351738,6.218307,31.020386,12.639771,-0.721405
2.717812,2.790718,-7.351738,6.218307,31.020386,12.639771,-0.721405
2.717979,2.790718,-7.351738,6.218307,30.954468,12.639771,-0.721405
2.717979,2.790894,-7.352081,6.146896,30.954468,12.551880,-0.720894
2.717979,2.790894,-7.352081,6.146896,30.954468,12.551880,-0.720894
2.716774,2.790894,-7.352081,6.146896,30.883057,12.551880,-0.720894
2.716774,2.791748,-7.351223,6.075485,30.883057,12.463989,-0.719688
2.716774,2.791748,-7.351223,6.075485,30.883057,12.463989,-0.719688
2.717461,2.791748,-7.351223,6.075485,30.806152,12.463989,-0.719688
2.717461,2.791580,-7.350708,6.004074,30.806152,12.381592,-0.720207
2.717461,2.791580,-7.350708,6.004074,30.806152,12.381592,-0.720207
2.717461,2.791580,-7.350708,6.004074,30.734741,12.381592,-0.720207
2.717125,2.790543,-7.351223,5.932663,30.734741,12.304688,-0.717628
2.717125,2.790543,-7.351223,5.932663,30.734741,12.304688,-0.717628
2.717125,2.790543,-7.351223,5.932663,30.657837,12.304688,-0.717628
2.717461,2.791916,-7.350708,5.866745,30.657837,12.238770,-0.718483
2.717461,2.791916,-7.350708,5.866745,30.657837,12.238770,-0.718483
2.717461,2.791916,-7.350708,5.866745,30.580933,12.238770,-0.718483
2.717293,2.791229,-7.351223,5.800827,30.580933,12.183838,-0.718483
2.717293,2.791229,-7.351223,5.800827,30.580933,12.183838,-0.716255
2.717293,2.791229,-7.351223,5.800827,30.580933,12.183838,-0.716255
2.718147,2.791405,-7.351223,5.734909,30.498535,12.128906,-0.717285
2.718147,2.791405,-7.351223,5.734909,30.498535,12.128906,-0.717285
2.717461,2.791405,-7.351223,5.734909,30.421631,12.128906,-0.717285
2.717461,2.791580,-7.350536,5.674484,30.421631,12.084961,-0.715225
2.717461,2.791580,-7.350536,5.674484,30.421631,12.084961,-0.715225
2.717461,2.791580,-7.350536,5.674484,30.421631,12.084961,-0.715225
2.716949,2.791580,-7.352253,5.614059,30.350220,12.052002,-0.715225
2.716949,2.791580,-7.352253,5.614059,30.350220,12.052002,-0.713676
2.716774,2.791580,-7.352253,5.614059,30.267822,12.052002,-0.713676
2.716774,2.791580,-7.351395,5.548141,30.267822,12.030029,-0.713165
2.716774,2.791580,-7.351395,5.548141,30.267822,12.030029,-0.713165
2.716774,2.791580,-7.351395,5.548141,30.185425,12.030029,-0.713165
2.716774,2.791405,-7.352940,5.482224,30.185425,12.030029,-0.713165
2.716774,2.791405,-7.352940,5.482224,30.185425,12.008057,-0.713509
2.716774,2.791405,-7.352940,5.482224,30.185425,12.008057,-0.713509
2.715576,2.791580,-7.351395,5.421799,30.092041,12.008057,-0.713509
2.715576,2.791580,-7.351395,5.421799,30.092041,11.997070,-0.713165
2.715576,2.791580,-7.351395,5.421799,30.092041,11.997070,-0.713165
2.714890,2.790718,-7.352596,5.361374,30.015137,11.997070,-0.713165
2.714890,2.790718,-7.352596,5.361374,30.015137,11.991577,-0.714714
2.714890,2.790718,-7.352596,5.361374,30.015137,11.991577,-0.714714
2.715401,2.790718,-7.352081,5.300949,29.949219,11.991577,-0.714714
2.715401,2.790718,-7.352081,5.300949,29.949219,11.986084,-0.712135
2.715401,2.790718,-7.352081,5.300949,29.949219,11.986084,-0.712135
2.715401,2.791580,-7.353455,5.246017,29.883301,11.986084,-0.712135
2.715401,2.791580,-7.353455,5.246017,29.883301,11.986084,-0.712479
2.715401,2.791580,-7.353455,5.246017,29.883301,11.986084,-0.712479
2.714378,2.790894,-7.353455,5.185593,29.822876,11.986084,-0.712479
2.714378,2.790894,-7.353455,5.185593,29.822876,11.980591,-0.712135
2.714378,2.790894,-7.353455,5.185593,29.822876,11.980591,-0.712135
2.713516,2.791580,-7.353111,5.125168,29.767944,11.980591,-0.712135
2.713516,2.791580,-7.353111,5.125168,29.767944,11.980591,-0.712654
2.713516,2.791580,-7.353111,5.125168,29.767944,11.980591,-0.712654
2.714027,2.790543,-7.353455,5.064743,29.723999,11.980591,-0.712654
2.714027,2.790543,-7.353455,5.064743,29.723999,11.980591,-0.711617
2.714027,2.790543,-7.353455,5.064743,29.723999,11.980591,-0.711617
2.713173,2.790894,-7.353111,4.998825,29.685547,11.980591,-0.711617
2.713173,2.790894,-7.353111,4.998825,29.685547,11.975098,-0.711449
2.713173,2.790894,-7.353111,4.998825,29.685547,11.975098,-0.711449
2.712654,2.791748,-7.353626,4.932907,29.647095,11.975098,-0.711449
2.712654,2.791748,-7.353626,4.932907,29.647095,11.975098,-0.711792
2.712654,2.791748,-7.353626,4.932907,29.647095,11.975098,-0.711792
2.713341,2.791405,-7.354485,4.872482,29.603149,11.975098,-0.711792
2.713341,2.791405,-7.354485,4.872482,29.603149,11.969604,-0.712990
2.713341,2.791405,-7.354485,4.872482,29.603149,11.969604,-0.712990
2.711967,2.790375,-7.354485,4.812057,29.553711,11.969604,-0.712990
2.711967,2.790375,-7.354485,4.812057,29.553711,11.964111,-0.711792
2.711967,2.790375,-7.354485,4.812057,29.553711,11.964111,-0.711792
2.712486,2.792091,-7.354141,4.751633,29.493286,11.964111,-0.711792
2.712486,2.792091,-7.354141,4.751633,29.493286,11.958618,-0.710762
2.712486,2.792091,-7.354141,4.751633,29.493286,11.958618,-0.710762
2.713692,2.790718,-7.354828,4.696701,29.427368,11.958618,-0.710762
2.713692,2.790718,-7.354828,4.696701,29.427368,11.947632,-0.711105
2.713692,2.790718,-7.354828,4.696701,29.427368,11.947632,-0.711105
2.711967,2.790718,-7.353626,4.636276,29.361450,11.947632,-0.711105
2.711967,2.790718,-7.353626,4.636276,29.361450,11.936646,-0.710419
2.711967,2.790718,-7.353626,4.636276,29.361450,11.936646,-0.710419
2.712318,2.790031,-7.353798,4.575851,29.301025,11.936646,-0.710419
2.712318,2.790031,-7.353798,4.575851,29.301025,11.914673,-0.709732
2.712318,2.790031,-7.353798,4.575851,29.301025,11.914673,-0.709732
2.713173,2.791061,-7.355000,4.515427,29.235107,11.914673,-0.709732
2.713173,2.791061,-7.355000,4.515427,29.235107,11.887207,-0.710243
2.713173,2.791061,-7.355000,4.515427,29.235107,11.887207,-0.710243
2.714378,2.790375,-7.353626,4.455002,29.174683,11.887207,-0.710243
2.714378,2.790375,-7.353626,4.455002,29.174683,11.854248,-0.709045
2.714378,2.790375,-7.353626,4.455002,29.174683,11.854248,-0.709045
2.713516,2.791061,-7.354828,4.400070,29.114258,11.854248,-0.709045
2.713516,2.791061,-7.354828,4.400070,29.114258,11.821289,-0.707672
2.713516,2.791061,-7.354828,4.400070,29.114258,11.821289,-0.707672
2.712830,2.790207,-7.354485,4.345139,29.059326,11.821289,-0.707672
2.712830,2.790207,-7.354485,4.345139,29.059326,11.766357,-0.708870
2.712830,2.790207,-7.354485,4.345139,29.059326,11.766357,-0.708870
2.714027,2.789520,-7.353798,4.290207,29.020874,11.766357,-0.708870
2.714027,2.789520,-7.353798,4.290207,29.020874,11.711426,-0.707329
2.714027,2.789520,-7.353798,4.290207,29.020874,11.711426,-0.707329
2.713516,2.790718,-7.353626,4.240768,28.982422,11.711426,-0.707329
2.713516,2.790718,-7.353626,4.240768,28.982422,11.656494,-0.707497
2.713516,2.790718,-7.353626,4.240768,28.982422,11.656494,-0.707497
2.714203,2.791405,-7.354656,149.677734,28.949463,11.656494,-0.707497
2.714203,2.791405,-7.354656,4.185837,28.949463,11.612549,-0.707329
2.714203,2.791405,-7.354656,4.185837,28.949463,11.612549,-0.707329
2.714378,2.790543,-7.353626,4.185837,28.916504,11.612549,-0.707329
2.714378,2.790543,-7.353626,4.130905,28.916504,11.568604,-0.706299
2.714378,2.790543,-7.353626,4.130905,28.916504,11.568604,-0.706299
2.713341,2.791061,-7.353283,4.130905,28.878052,11.568604,-0.706299
2.713341,2.791061,-7.353283,4.075974,28.878052,11.530151,-0.706123
2.713341,2.791061,-7.353283,4.075974,28.878052,11.530151,-0.706123
2.714027,2.791916,-7.353626,4.075974,28.839600,11.530151,-0.706123
2.714027,2.791916,-7.353626,4.021042,28.839600,11.486206,-0.706299
2.714027,2.791916,-7.353626,4.021042,28.839600,11.486206,-0.706299
2.714378,2.791748,-7.353111,4.021042,28.790161,11.486206,-0.706299
2.714378,2.791748,-7.353111,3.971603,28.790161,11.447754,-0.704926
2.714378,2.791748,-7.353111,3.971603,28.790161,11.447754,-0.704926
2.713516,2.791580,-7.353111,3.971603,28.735229,11.447754,-0.704926
2.713516,2.791580,-7.353626,3.916672,28.735229,11.409302,-0.705956
2.713516,2.791580,-7.353626,3.916672,28.735229,11.409302,-0.705956
2.714027,2.792435,-7.353626,3.916672,28.680298,11.409302,-0.705956
2.714027,2.792435,-7.353455,3.867233,28.680298,11.370850,-0.704414
2.714027,2.792435,-7.353455,3.867233,28.680298,11.370850,-0.704414
2.715233,2.792435,-7.353455,3.867233,28.630859,11.370850,-0.704414
2.715233,2.791916,-7.352768,3.823288,28.630859,11.337891,-0.704750
2.715233,2.791916,-7.352768,3.823288,28.630859,11.337891,-0.704750
2.714378,2.793121,-7.352768,3.823288,28.575928,11.337891,-0.704750
2.714378,2.793121,-7.353111,3.779343,28.575928,11.310425,-0.703041
2.714378,2.793121,-7.353111,3.779343,28.575928,11.310425,-0.703041
2.714027,2.793121,-7.353111,3.779343,28.520996,11.310425,-0.703041
2.714027,2.792603,-7.352081,3.740891,28.520996,11.293945,-0.702866
2.714027,2.792603,-7.352081,3.740891,28.520996,11.293945,-0.702866
2.713860,2.792603,-7.352081,3.740891,28.466064,11.293945,-0.702866
2.713860,2.790718,-7.352940,3.696945,28.466064,11.277466,-0.702866
2.713860,2.790718,-7.352940,3.696945,28.466064,11.277466,-0.702866
2.713860,2.790718,-7.352940,3.696945,28.411133,11.277466,-0.702866
2.714203,2.791748,-7.352425,3.658493,28.411133,11.266479,-0.703209
2.714203,2.791748,-7.352425,3.658493,28.411133,11.266479,-0.703209
2.714203,2.791748,-7.352425,3.658493,28.356201,11.266479,-0.703209
2.714714,2.793121,-7.352768,3.625534,28.356201,11.260986,-0.703209
2.714714,2.793121,-7.352768,3.625534,28.356201,11.260986,-0.703552
2.714714,2.793121,-7.352768,3.625534,28.356201,11.260986,-0.703552
2.714714,2.792091,-7.352768,3.592575,28.317749,11.255493,-0.703552
2.714714,2.792091,-7.352768,3.592575,28.317749,11.255493,-0.702003
2.714714,2.792091,-7.352768,3.592575,28.317749,11.255493,-0.702003
2.714714,2.792778,-7.351566,3.554123,28.284790,11.250000,-0.702003
2.714714,2.792778,-7.351566,3.554123,28.284790,11.250000,-0.702003
2.714714,2.792778,-7.351566,3.554123,28.284790,11.250000,-0.702003
2.715065,2.793121,-7.352940,3.521164,28.262817,11.244507,-0.702003
2.715065,2.793121,-7.352940,3.521164,28.262817,11.244507,-0.701492
2.715065,2.793121,-7.352940,3.521164,28.262817,11.244507,-0.701492
2.715065,2.793465,-7.352596,3.493698,28.240845,11.244507,-0.701492
2.715065,2.793465,-7.352596,3.493698,28.240845,11.239014,-0.702690
2.715065,2.793465,-7.352596,3.493698,28.240845,11.239014,-0.702690
2.714027,2.792603,-7.352940,3.471725,28.218872,11.239014,-0.701149
2.714027,2.792603,-7.352940,3.471725,28.218872,11.239014,-0.701149
2.714027,2.792603,-7.352940,3.471725,28.218872,11.239014,-0.701149
2.714027,2.792953,-7.352940,3.444260,28.202393,11.239014,-0.701149
2.714027,2.792953,-7.352940,3.444260,28.202393,11.239014,-0.701492
2.714027,2.792953,-7.352940,3.444260,28.202393,11.239014,-0.701492
2.713860,2.792091,-7.352253,3.427780,28.185913,11.233521,-0.701492
2.713860,2.792091,-7.352253,3.427780,28.185913,11.233521,-0.703552
2.713860,2.792091,-7.352253,3.427780,28.185913,11.233521,-0.703552
